iter	Passed	Remaining
6389	11281	6373
6390	11283	6371
6391	11285	6369
6392	11286	6368
6393	11288	6366
6394	11289	6364
6395	11291	6362
6396	11292	6360
6397	11294	6358
6398	11296	6356
6399	11297	6354
6400	11299	6353
6401	11300	6351
6402	11302	6349
6403	11304	6347
6404	11305	6345
6405	11307	6343
6406	11309	6342
6407	11310	6340
6408	11312	6338
6409	11313	6336
6410	11315	6334
6411	11317	6333
6412	11319	6331
6413	11321	6329
6414	11323	6327
6415	11324	6326
6416	11326	6324
6417	11328	6322
6418	11329	6320
6419	11331	6318
6420	11332	6316
6421	11334	6315
6422	11336	6313
6423	11338	6311
6424	11339	6309
6425	11341	6307
6426	11342	6305
6427	11344	6303
6428	11345	6302
6429	11347	6300
6430	11349	6298
6431	11350	6296
6432	11352	6294
6433	11354	6293
6434	11356	6291
6435	11357	6289
6436	11359	6287
6437	11360	6285
6438	11362	6283
6439	11363	6281
6440	11365	6280
6441	11367	6278
6442	11368	6276
6443	11370	6274
6444	11371	6272
6445	11373	6270
6446	11375	6269
6447	11377	6267
6448	11379	6265
6449	11380	6263
6450	11382	6262
6451	11383	6260
6452	11385	6258
6453	11387	6256
6454	11388	6254
6455	11390	6252
6456	11391	6250
6457	11393	6248
6458	11395	6247
6459	11396	6245
6460	11398	6243
6461	11399	6241
6462	11401	6239
6463	11403	6238
6464	11404	6236
6465	11406	6234
6466	11408	6232
6467	11409	6230
6468	11411	6228
6469	11413	6226
6470	11414	6225
6471	11416	6223
6472	11417	6221
6473	11419	6219
6474	11421	6217
6475	11422	6215
6476	11424	6214
6477	11426	6212
6478	11427	6210
6479	11429	6208
6480	11430	6206
6481	11432	6204
6482	11434	6203
6483	11436	6201
6484	11437	6199
6485	11439	6197
6486	11440	6195
6487	11442	6193
6488	11443	6191
6489	11445	6190
6490	11446	6188
6491	11448	6186
6492	11450	6184
6493	11452	6182
6494	11453	6181
6495	11455	6179
6496	11457	6177
6497	11459	6175
6498	11460	6174
6499	11462	6172
6500	11464	6170
6501	11465	6168
6502	11467	6166
6503	11469	6164
6504	11485	6170
6505	11487	6169
6506	11488	6167
6507	11490	6165
6508	11491	6163
6509	11493	6161
6510	11495	6159
6511	11496	6158
6512	11498	6156
6513	11500	6154
6514	11501	6152
6515	11503	6150
6516	11504	6148
6517	11506	6146
6518	11508	6145
6519	11509	6143
6520	11511	6141
6521	11513	6139
6522	11514	6137
6523	11516	6135
6524	11517	6134
6525	11519	6132
6526	11521	6130
6527	11522	6128
6528	11524	6126
6529	11525	6124
6530	11527	6122
6531	11529	6121
6532	11530	6119
6533	11532	6117
6534	11533	6115
6535	11535	6113
6536	11537	6111
6537	11538	6109
6538	11540	6108
6539	11541	6106
6540	11543	6104
6541	11545	6102
6542	11546	6100
6543	11548	6098
6544	11550	6097
6545	11551	6095
6546	11553	6093
6547	11554	6091
6548	11556	6089
6549	11558	6087
6550	11559	6085
6551	11561	6084
6552	11562	6082
6553	11564	6080
6554	11566	6078
6555	11568	6076
6556	11569	6075
6557	11571	6073
6558	11573	6071
6559	11574	6069
6560	11576	6067
6561	11578	6066
6562	11579	6064
6563	11581	6062
6564	11583	6060
6565	11584	6058
6566	11586	6056
6567	11587	6055
6568	11589	6053
6569	11591	6051
6570	11592	6049
6571	11594	6047
6572	11596	6046
6573	11597	6044
6574	11599	6042
6575	11601	6040
6576	11603	6039
6577	11605	6037
6578	11606	6035
6579	11608	6033
6580	11609	6031
6581	11611	6029
6582	11613	6027
6583	11614	6026
6584	11616	6024
6585	11618	6022
6586	11619	6020
6587	11621	6018
6588	11623	6017
6589	11624	6015
6590	11626	6013
6591	11628	6011
6592	11629	6009
6593	11631	6007
6594	11632	6006
6595	11634	6004
6596	11635	6002
6597	11637	6000
6598	11639	5998
6599	11641	5996
6600	11642	5995
6601	11644	5993
6602	11645	5991
6603	11647	5989
6604	11649	5987
6605	11650	5985
6606	11652	5984
6607	11654	5982
6608	11656	5980
6609	11657	5978
6610	11659	5977
6611	11661	5975
6612	11663	5973
6613	11664	5971
6614	11666	5969
6615	11667	5967
6616	11669	5966
6617	11671	5964
6618	11672	5962
6619	11674	5960
6620	11676	5959
6621	11678	5957
6622	11680	5955
6623	11681	5953
6624	11683	5951
6625	11684	5949
6626	11686	5948
6627	11688	5946
6628	11689	5944
6629	11691	5942
6630	11693	5940
6631	11694	5938
6632	11696	5937
6633	11697	5935
6634	11699	5933
6635	11701	5931
6636	11702	5929
6637	11704	5927
6638	11706	5926
6639	11707	5924
6640	11709	5922
6641	11710	5920
6642	11712	5918
6643	11714	5917
6644	11715	5915
6645	11717	5913
6646	11719	5911
6647	11720	5909
6648	11722	5907
6649	11723	5906
6650	11725	5904
6651	11727	5902
6652	11728	5900
6653	11730	5898
6654	11732	5896
6655	11733	5895
6656	11735	5893
6657	11737	5891
6658	11738	5889
6659	11740	5887
6660	11741	5885
6661	11743	5884
6662	11744	5882
6663	11746	5880
6664	11748	5878
6665	11749	5876
6666	11751	5874
6667	11752	5872
6668	11754	5871
6669	11756	5869
6670	11757	5867
6671	11759	5865
6672	11761	5864
6673	11763	5862
6674	11764	5860
6675	11766	5858
6676	11768	5856
6677	11769	5854
6678	11771	5853
6679	11773	5851
6680	11774	5849
6681	11776	5847
6682	11777	5845
6683	11779	5843
6684	11780	5841
6685	11782	5840
6686	11784	5838
6687	11785	5836
6688	11787	5834
6689	11789	5832
6690	11790	5831
6691	11792	5829
6692	11793	5827
6693	11795	5825
6694	11796	5823
6695	11798	5821
6696	11800	5819
6697	11801	5818
6698	11803	5816
6699	11804	5814
6700	11806	5812
6701	11808	5810
6702	11809	5808
6703	11811	5806
6704	11812	5805
6705	11814	5803
6706	11816	5801
6707	11817	5799
6708	11819	5797
6709	11820	5795
6710	11822	5794
6711	11824	5792
6712	11825	5790
6713	11827	5788
6714	11828	5786
6715	11830	5784
6716	11832	5783
6717	11833	5781
6718	11835	5779
6719	11837	5777
6720	11838	5775
6721	11840	5773
6722	11841	5772
6723	11843	5770
6724	11845	5768
6725	11847	5766
6726	11848	5765
6727	11850	5763
6728	11852	5761
6729	11854	5759
6730	11855	5757
6731	11857	5756
6732	11859	5754
6733	11860	5752
6734	11862	5750
6735	11864	5749
6736	11866	5747
6737	11867	5745
6738	11869	5743
6739	11870	5741
6740	11872	5739
6741	11874	5738
6742	11875	5736
6743	11877	5734
6744	11879	5732
6745	11881	5731
6746	11882	5729
6747	11884	5727
6748	11885	5725
6749	11887	5723
6750	11889	5721
6751	11891	5720
6752	11892	5718
6753	11894	5716
6754	11895	5714
6755	11897	5712
6756	11898	5710
6757	11900	5708
6758	11902	5707
6759	11903	5705
6760	11905	5703
6761	11907	5701
6762	11908	5700
6763	11910	5698
6764	11912	5696
6765	11913	5694
6766	11915	5692
6767	11916	5690
6768	11918	5688
6769	11919	5686
6770	11921	5685
6771	11923	5683
6772	11924	5681
6773	11926	5679
6774	11928	5677
6775	11929	5676
6776	11931	5674
6777	11932	5672
6778	11934	5670
6779	11936	5668
6780	11937	5666
6781	11939	5665
6782	11940	5663
6783	11942	5661
6784	11943	5659
6785	11945	5657
6786	11947	5655
6787	11949	5654
6788	11950	5652
6789	11952	5650
6790	11954	5648
6791	11955	5647
6792	11957	5645
6793	11959	5643
6794	11960	5641
6795	11962	5639
6796	11964	5637
6797	11965	5636
6798	11967	5634
6799	11969	5632
6800	11970	5630
6801	11972	5628
6802	11973	5627
6803	11975	5625
6804	11977	5623
6805	11979	5621
6806	11981	5620
6807	11983	5618
6808	11984	5616
6809	11986	5614
6810	11987	5612
6811	11989	5610
6812	11990	5609
6813	11992	5607
6814	11993	5605
6815	11995	5603
6816	11997	5601
6817	11998	5599
6818	12000	5597
6819	12001	5596
6820	12003	5594
6821	12005	5592
6822	12006	5590
6823	12008	5588
6824	12010	5587
6825	12011	5585
6826	12013	5583
6827	12014	5581
6828	12016	5579
6829	12017	5577
6830	12019	5576
6831	12021	5574
6832	12022	5572
6833	12024	5570
6834	12025	5568
6835	12027	5566
6836	12029	5565
6837	12030	5563
6838	12032	5561
6839	12033	5559
6840	12035	5557
6841	12037	5555
6842	12038	5554
6843	12040	5552
6844	12042	5550
6845	12044	5548
6846	12045	5547
6847	12047	5545
6848	12049	5543
6849	12050	5541
6850	12052	5539
6851	12053	5537
6852	12055	5536
6853	12057	5534
6854	12058	5532
6855	12060	5530
6856	12062	5528
6857	12063	5527
6858	12065	5525
6859	12067	5523
6860	12069	5521
6861	12071	5520
6862	12072	5518
6863	12074	5516
6864	12076	5514
6865	12078	5513
6866	12079	5511
6867	12081	5509
6868	12083	5507
6869	12084	5505
6870	12086	5504
6871	12088	5502
6872	12089	5500
6873	12091	5498
6874	12092	5496
6875	12094	5494
6876	12096	5493
6877	12097	5491
6878	12099	5489
6879	12100	5487
6880	12102	5485
6881	12103	5483
6882	12105	5481
6883	12107	5480
6884	12108	5478
6885	12110	5476
6886	12111	5474
6887	12113	5472
6888	12115	5471
6889	12116	5469
6890	12118	5467
6891	12119	5465
6892	12121	5463
6893	12122	5461
6894	12124	5459
6895	12126	5458
6896	12127	5456
6897	12129	5454
6898	12130	5452
6899	12132	5450
6900	12133	5448
6901	12135	5447
6902	12137	5445
6903	12138	5443
6904	12140	5441
6905	12142	5439
6906	12144	5438
6907	12145	5436
6908	12147	5434
6909	12149	5432
6910	12150	5430
6911	12152	5429
6912	12153	5427
6913	12155	5425
6914	12157	5423
6915	12159	5422
6916	12160	5420
6917	12162	5418
6918	12163	5416
6919	12165	5414
6920	12167	5412
6921	12168	5411
6922	12170	5409
6923	12172	5407
6924	12174	5405
6925	12175	5403
6926	12177	5402
6927	12178	5400
6928	12180	5398
6929	12181	5396
6930	12183	5394
6931	12184	5392
6932	12186	5390
6933	12188	5389
6934	12189	5387
6935	12191	5385
6936	12193	5383
6937	12194	5382
6938	12196	5380
6939	12198	5378
6940	12199	5376
6941	12201	5374
6942	12202	5372
6943	12204	5371
6944	12205	5369
6945	12207	5367
6946	12208	5365
6947	12210	5363
6948	12212	5361
6949	12214	5360
6950	12215	5358
6951	12217	5356
6952	12218	5354
6953	12220	5352
6954	12221	5350
6955	12223	5349
6956	12224	5347
6957	12226	5345
6958	12228	5343
6959	12230	5341
6960	12231	5340
6961	12233	5338
6962	12235	5336
6963	12236	5334
6964	12238	5332
6965	12240	5331
6966	12241	5329
6967	12243	5327
6968	12244	5325
6969	12246	5323
6970	12248	5321
6971	12249	5320
6972	12251	5318
6973	12253	5316
6974	12254	5314
6975	12256	5313
6976	12258	5311
6977	12260	5309
6978	12261	5307
6979	12263	5305
6980	12265	5304
6981	12266	5302
6982	12268	5300
6983	12270	5298
6984	12271	5296
6985	12273	5295
6986	12274	5293
6987	12276	5291
6988	12278	5289
6989	12279	5287
6990	12281	5286
6991	12283	5284
6992	12284	5282
6993	12286	5280
6994	12288	5279
6995	12290	5277
6996	12291	5275
6997	12293	5273
6998	12294	5271
6999	12296	5269
7000	12297	5268
7001	12299	5266
7002	12301	5264
7003	12302	5262
7004	12304	5260
7005	12306	5259
7006	12307	5257
7007	12309	5255
7008	12310	5253
7009	12312	5251
7010	12314	5249
7011	12315	5248
7012	12317	5246
7013	12318	5244
7014	12320	5242
7015	12321	5240
7016	12323	5238
7017	12325	5237
7018	12327	5235
7019	12328	5233
7020	12330	5231
7021	12332	5229
7022	12333	5228
7023	12335	5226
7024	12337	5224
7025	12338	5222
7026	12340	5220
7027	12341	5219
7028	12343	5217
7029	12345	5215
7030	12346	5213
7031	12348	5211
7032	12350	5210
7033	12351	5208
7034	12353	5206
7035	12355	5204
7036	12356	5202
7037	12358	5201
7038	12359	5199
7039	12361	5197
7040	12363	5195
7041	12365	5194
7042	12366	5192
7043	12368	5190
7044	12370	5188
7045	12371	5186
7046	12373	5184
7047	12374	5183
7048	12376	5181
7049	12378	5179
7050	12379	5177
7051	12381	5175
7052	12383	5174
7053	12385	5172
7054	12386	5170
7055	12388	5168
7056	12389	5166
7057	12391	5165
7058	12393	5163
7059	12394	5161
7060	12396	5159
7061	12397	5157
7062	12399	5155
7063	12400	5154
7064	12402	5152
7065	12404	5150
7066	12405	5148
7067	12407	5146
7068	12408	5145
7069	12410	5143
7070	12412	5141
7071	12413	5139
7072	12415	5137
7073	12417	5136
7074	12418	5134
7075	12420	5132
7076	12422	5130
7077	12424	5129
7078	12425	5127
7079	12427	5125
7080	12429	5123
7081	12430	5121
7082	12432	5120
7083	12434	5118
7084	12435	5116
7085	12437	5114
7086	12439	5112
7087	12440	5111
7088	12443	5109
7089	12444	5107
7090	12446	5105
7091	12448	5104
7092	12449	5102
7093	12451	5100
7094	12452	5098
7095	12454	5096
7096	12455	5095
7097	12457	5093
7098	12459	5091
7099	12460	5089
7100	12462	5087
7101	12464	5086
7102	12466	5084
7103	12467	5082
7104	12469	5080
7105	12470	5078
7106	12472	5077
7107	12473	5075
7108	12475	5073
7109	12477	5071
7110	12479	5070
7111	12480	5068
7112	12482	5066
7113	12484	5064
7114	12485	5062
7115	12487	5060
7116	12488	5059
7117	12490	5057
7118	12492	5055
7119	12493	5053
7120	12495	5051
7121	12497	5050
7122	12498	5048
7123	12500	5046
7124	12501	5044
7125	12503	5042
7126	12505	5041
7127	12506	5039
7128	12508	5037
7129	12510	5035
7130	12511	5033
7131	12513	5031
7132	12514	5030
7133	12516	5028
7134	12518	5026
7135	12520	5025
7136	12522	5023
7137	12523	5021
7138	12525	5019
7139	12527	5017
7140	12528	5016
7141	12530	5014
7142	12532	5012
7143	12534	5010
7144	12536	5009
7145	12537	5007
7146	12539	5005
7147	12540	5003
7148	12542	5001
7149	12544	5000
7150	12545	4998
7151	12547	4996
7152	12549	4994
7153	12550	4993
7154	12552	4991
7155	12554	4989
7156	12555	4987
7157	12557	4985
7158	12559	4984
7159	12561	4982
7160	12562	4980
7161	12564	4978
7162	12566	4977
7163	12568	4975
7164	12569	4973
7165	12571	4971
7166	12573	4970
7167	12575	4968
7168	12576	4966
7169	12578	4964
7170	12580	4962
7171	12581	4961
7172	12583	4959
7173	12585	4957
7174	12586	4955
7175	12588	4953
7176	12589	4952
7177	12591	4950
7178	12593	4948
7179	12595	4946
7180	12596	4944
7181	12598	4943
7182	12599	4941
7183	12601	4939
7184	12602	4937
7185	12604	4935
7186	12606	4934
7187	12607	4932
7188	12609	4930
7189	12611	4928
7190	12613	4927
7191	12616	4925
7192	12617	4923
7193	12619	4922
7194	12621	4920
7195	12622	4918
7196	12624	4916
7197	12626	4915
7198	12627	4913
7199	12629	4911
7200	12631	4909
7201	12633	4908
7202	12635	4906
7203	12636	4904
7204	12638	4902
7205	12640	4901
7206	12641	4899
7207	12643	4897
7208	12645	4895
7209	12646	4893
7210	12648	4892
7211	12650	4890
7212	12652	4888
7213	12653	4886
7214	12655	4885
7215	12657	4883
7216	12659	4881
7217	12661	4879
7218	12662	4878
7219	12664	4876
7220	12666	4874
7221	12667	4872
7222	12669	4870
7223	12671	4869
7224	12672	4867
7225	12674	4865
7226	12675	4863
7227	12677	4861
7228	12679	4860
7229	12680	4858
7230	12682	4856
7231	12683	4854
7232	12685	4852
7233	12687	4851
7234	12688	4849
7235	12690	4847
7236	12691	4845
7237	12693	4843
7238	12694	4841
7239	12696	4840
7240	12697	4838
7241	12699	4836
7242	12700	4834
7243	12702	4832
7244	12704	4830
7245	12705	4829
7246	12707	4827
7247	12709	4825
7248	12711	4823
7249	12712	4822
7250	12714	4820
7251	12716	4818
7252	12717	4816
7253	12719	4814
7254	12720	4813
7255	12722	4811
7256	12724	4809
7257	12726	4807
7258	12728	4806
7259	12729	4804
7260	12731	4802
7261	12733	4800
7262	12734	4799
7263	12736	4797
7264	12738	4795
7265	12740	4793
7266	12742	4792
7267	12744	4790
7268	12745	4788
7269	12747	4786
7270	12749	4785
7271	12751	4783
7272	12752	4781
7273	12754	4779
7274	12756	4778
7275	12757	4776
7276	12759	4774
7277	12761	4772
7278	12763	4771
7279	12765	4769
7280	12766	4767
7281	12768	4765
7282	12769	4763
7283	12771	4762
7284	12773	4760
7285	12774	4758
7286	12776	4756
7287	12778	4754
7288	12779	4753
7289	12781	4751
7290	12783	4749
7291	12784	4747
7292	12786	4746
7293	12788	4744
7294	12789	4742
7295	12791	4740
7296	12792	4738
7297	12794	4737
7298	12796	4735
7299	12797	4733
7300	12799	4731
7301	12801	4729
7302	12803	4728
7303	12805	4726
7304	12806	4724
7305	12808	4722
7306	12809	4721
7307	12811	4719
7308	12813	4717
7309	12814	4715
7310	12816	4713
7311	12818	4712
7312	12819	4710
7313	12821	4708
7314	12823	4706
7315	12824	4705
7316	12826	4703
7317	12828	4701
7318	12830	4699
7319	12831	4697
7320	12833	4696
7321	12835	4694
7322	12836	4692
7323	12838	4690
7324	12840	4689
7325	12841	4687
7326	12843	4685
7327	12845	4683
7328	12846	4681
7329	12848	4680
7330	12850	4678
7331	12851	4676
7332	12853	4674
7333	12855	4673
7334	12857	4671
7335	12859	4669
7336	12860	4667
7337	12862	4666
7338	12864	4664
7339	12865	4662
7340	12867	4660
7341	12869	4658
7342	12870	4657
7343	12872	4655
7344	12874	4653
7345	12875	4651
7346	12877	4650
7347	12879	4648
7348	12881	4646
7349	12882	4644
7350	12884	4643
7351	12886	4641
7352	12887	4639
7353	12889	4637
7354	12890	4635
7355	12892	4634
7356	12894	4632
7357	12895	4630
7358	12897	4628
7359	12899	4626
7360	12900	4625
7361	12902	4623
7362	12904	4621
7363	12906	4619
7364	12907	4618
7365	12909	4616
7366	12911	4614
7367	12912	4612
7368	12914	4611
7369	12916	4609
7370	12917	4607
7371	12919	4605
7372	12921	4603
7373	12922	4602
7374	12924	4600
7375	12926	4598
7376	12928	4596
7377	12929	4595
7378	12931	4593
7379	12933	4591
7380	12935	4589
7381	12936	4587
7382	12938	4586
7383	12939	4584
7384	12941	4582
7385	12943	4580
7386	12944	4578
7387	12946	4577
7388	12948	4575
7389	12949	4573
7390	12951	4571
7391	12952	4569
7392	12954	4568
7393	12956	4566
7394	12958	4564
7395	12959	4562
7396	12961	4561
7397	12963	4559
7398	12964	4557
7399	12966	4555
7400	12968	4554
7401	12969	4552
7402	12971	4550
7403	12973	4548
7404	12974	4546
7405	12976	4545
7406	12978	4543
7407	12979	4541
7408	12981	4539
7409	12983	4538
7410	12984	4536
7411	12986	4534
7412	12988	4532
7413	12990	4530
7414	12991	4529
7415	12993	4527
7416	12995	4525
7417	12997	4524
7418	12999	4522
7419	13001	4520
7420	13003	4519
7421	13005	4517
7422	13007	4515
7423	13009	4513
7424	13010	4512
7425	13012	4510
7426	13014	4508
7427	13015	4506
7428	13017	4505
7429	13019	4503
7430	13021	4501
7431	13023	4500
7432	13025	4498
7433	13026	4496
7434	13028	4494
7435	13030	4493
7436	13032	4491
7437	13034	4489
7438	13035	4487
7439	13037	4486
7440	13040	4484
7441	13041	4482
7442	13043	4481
7443	13046	4479
7444	13047	4477
7445	13049	4476
7446	13051	4474
7447	13053	4472
7448	13054	4470
7449	13056	4469
7450	13058	4467
7451	13060	4465
7452	13062	4464
7453	13073	4465
7454	13077	4464
7455	13080	4463
7456	13089	4463
7457	13091	4462
7458	13093	4460
7459	13094	4458
7460	13096	4456
7461	13098	4455
7462	13100	4453
7463	13102	4451
7464	13104	4449
7465	13105	4448
7466	13107	4446
7467	13109	4444
7468	13111	4442
7469	13113	4441
7470	13115	4439
7471	13117	4437
7472	13119	4436
7473	13121	4434
7474	13123	4433
7475	13125	4431
7476	13127	4429
7477	13129	4427
7478	13131	4426
7479	13133	4424
7480	13134	4422
7481	13136	4421
7482	13138	4419
7483	13140	4417
7484	13141	4415
7485	13143	4413
7486	13145	4412
7487	13146	4410
7488	13148	4408
7489	13149	4406
7490	13151	4404
7491	13153	4403
7492	13154	4401
7493	13156	4399
7494	13157	4397
7495	13159	4395
7496	13161	4394
7497	13162	4392
7498	13164	4390
7499	13166	4388
7500	13167	4386
7501	13169	4385
7502	13171	4383
7503	13172	4381
7504	13174	4379
7505	13176	4377
7506	13177	4376
7507	13179	4374
7508	13181	4372
7509	13183	4370
7510	13184	4369
7511	13186	4367
7512	13188	4365
7513	13189	4363
7514	13191	4362
7515	13193	4360
7516	13194	4358
7517	13196	4356
7518	13198	4354
7519	13199	4353
7520	13201	4351
7521	13203	4349
7522	13204	4347
7523	13206	4345
7524	13207	4344
7525	13209	4342
7526	13211	4340
7527	13212	4338
7528	13214	4336
7529	13216	4335
7530	13217	4333
7531	13219	4331
7532	13221	4329
7533	13223	4328
7534	13224	4326
7535	13226	4324
7536	13228	4322
7537	13229	4320
7538	13231	4319
7539	13232	4317
7540	13234	4315
7541	13235	4313
7542	13237	4311
7543	13239	4310
7544	13241	4308
7545	13242	4306
7546	13244	4304
7547	13245	4302
7548	13247	4301
7549	13248	4299
7550	13250	4297
7551	13251	4295
7552	13253	4293
7553	13255	4292
7554	13256	4290
7555	13258	4288
7556	13260	4286
7557	13261	4284
7558	13263	4283
7559	13264	4281
7560	13266	4279
7561	13268	4277
7562	13269	4275
7563	13271	4274
7564	13272	4272
7565	13274	4270
7566	13276	4268
7567	13278	4266
7568	13279	4265
7569	13281	4263
7570	13282	4261
7571	13284	4259
7572	13286	4258
7573	13287	4256
7574	13289	4254
7575	13291	4252
7576	13293	4250
7577	13294	4249
7578	13296	4247
7579	13298	4245
7580	13300	4243
7581	13301	4242
7582	13303	4240
7583	13304	4238
7584	13306	4236
7585	13308	4235
7586	13310	4233
7587	13311	4231
7588	13313	4229
7589	13315	4227
7590	13317	4226
7591	13318	4224
7592	13320	4222
7593	13321	4220
7594	13323	4218
7595	13324	4217
7596	13326	4215
7597	13328	4213
7598	13330	4211
7599	13331	4210
7600	13333	4208
7601	13335	4206
7602	13336	4204
7603	13338	4202
7604	13340	4201
7605	13342	4199
7606	13343	4197
7607	13345	4195
7608	13347	4194
7609	13348	4192
7610	13350	4190
7611	13351	4188
7612	13353	4186
7613	13355	4185
7614	13357	4183
7615	13358	4181
7616	13360	4179
7617	13361	4177
7618	13363	4176
7619	13364	4174
7620	13366	4172
7621	13368	4170
7622	13369	4168
7623	13371	4167
7624	13373	4165
7625	13375	4163
7626	13377	4162
7627	13378	4160
7628	13380	4158
7629	13382	4156
7630	13384	4155
7631	13386	4153
7632	13387	4151
7633	13389	4149
7634	13391	4148
7635	13393	4146
7636	13395	4144
7637	13396	4142
7638	13398	4141
7639	13400	4139
7640	13402	4137
7641	13403	4135
7642	13405	4134
7643	13407	4132
7644	13408	4130
7645	13410	4128
7646	13412	4126
7647	13413	4125
7648	13415	4123
7649	13416	4121
7650	13418	4119
7651	13419	4117
7652	13421	4116
7653	13423	4114
7654	13424	4112
7655	13426	4110
7656	13428	4108
7657	13430	4107
7658	13431	4105
7659	13433	4103
7660	13435	4101
7661	13436	4100
7662	13438	4098
7663	13439	4096
7664	13441	4094
7665	13443	4092
7666	13444	4091
7667	13446	4089
7668	13448	4087
7669	13449	4085
7670	13451	4084
7671	13453	4082
7672	13455	4080
7673	13457	4078
7674	13458	4077
7675	13460	4075
7676	13462	4073
7677	13464	4071
7678	13465	4070
7679	13467	4068
7680	13469	4066
7681	13471	4064
7682	13472	4063
7683	13474	4061
7684	13476	4059
7685	13477	4057
7686	13479	4056
7687	13481	4054
7688	13483	4052
7689	13484	4050
7690	13486	4048
7691	13488	4047
7692	13490	4045
7693	13491	4043
7694	13493	4041
7695	13494	4040
7696	13496	4038
7697	13498	4036
7698	13499	4034
7699	13501	4032
7700	13503	4031
7701	13505	4029
7702	13507	4027
7703	13508	4025
7704	13510	4024
7705	13511	4022
7706	13513	4020
7707	13515	4018
7708	13516	4016
7709	13518	4015
7710	13519	4013
7711	13521	4011
7712	13523	4009
7713	13525	4008
7714	13526	4006
7715	13528	4004
7716	13530	4002
7717	13531	4000
7718	13533	3999
7719	13534	3997
7720	13536	3995
7721	13538	3993
7722	13539	3991
7723	13541	3990
7724	13542	3988
7725	13544	3986
7726	13546	3984
7727	13547	3983
7728	13549	3981
7729	13551	3979
7730	13552	3977
7731	13554	3975
7732	13555	3974
7733	13557	3972
7734	13558	3970
7735	13560	3968
7736	13562	3966
7737	13563	3965
7738	13565	3963
7739	13567	3961
7740	13569	3959
7741	13571	3958
7742	13572	3956
7743	13574	3954
7744	13576	3952
7745	13578	3951
7746	13579	3949
7747	13581	3947
7748	13583	3945
7749	13584	3944
7750	13586	3942
7751	13588	3940
7752	13590	3938
7753	13592	3937
7754	13593	3935
7755	13595	3933
7756	13596	3931
7757	13598	3929
7758	13600	3928
7759	13601	3926
7760	13603	3924
7761	13605	3922
7762	13606	3920
7763	13608	3919
7764	13609	3917
7765	13611	3915
7766	13613	3913
7767	13614	3912
7768	13616	3910
7769	13618	3908
7770	13619	3906
7771	13621	3904
7772	13623	3903
7773	13624	3901
7774	13626	3899
7775	13628	3897
7776	13629	3895
7777	13631	3894
7778	13633	3892
7779	13634	3890
7780	13636	3888
7781	13638	3887
7782	13639	3885
7783	13641	3883
7784	13643	3881
7785	13644	3880
7786	13646	3878
7787	13648	3876
7788	13649	3874
7789	13651	3872
7790	13653	3871
7791	13655	3869
7792	13656	3867
7793	13658	3865
7794	13660	3864
7795	13661	3862
7796	13663	3860
7797	13665	3858
7798	13666	3857
7799	13668	3855
7800	13670	3853
7801	13671	3851
7802	13673	3849
7803	13675	3848
7804	13676	3846
7805	13678	3844
7806	13679	3842
7807	13681	3840
7808	13682	3839
7809	13684	3837
7810	13686	3835
7811	13687	3833
7812	13689	3832
7813	13691	3830
7814	13693	3828
7815	13694	3826
7816	13696	3824
7817	13698	3823
7818	13699	3821
7819	13701	3819
7820	13702	3817
7821	13704	3815
7822	13706	3814
7823	13707	3812
7824	13709	3810
7825	13710	3808
7826	13712	3806
7827	13713	3805
7828	13715	3803
7829	13717	3801
7830	13718	3799
7831	13720	3798
7832	13722	3796
7833	13723	3794
7834	13725	3792
7835	13726	3790
7836	13728	3789
7837	13730	3787
7838	13731	3785
7839	13733	3783
7840	13735	3781
7841	13736	3780
7842	13738	3778
7843	13740	3776
7844	13741	3774
7845	13743	3773
7846	13745	3771
7847	13746	3769
7848	13748	3767
7849	13749	3765
7850	13751	3764
7851	13753	3762
7852	13754	3760
7853	13756	3758
7854	13758	3756
7855	13759	3755
7856	13761	3753
7857	13763	3751
7858	13764	3749
7859	13766	3748
7860	13768	3746
7861	13769	3744
7862	13771	3742
7863	13773	3741
7864	13774	3739
7865	13776	3737
7866	13778	3735
7867	13780	3734
7868	13782	3732
7869	13783	3730
7870	13785	3728
7871	13787	3726
7872	13788	3725
7873	13790	3723
7874	13792	3721
7875	13794	3720
7876	13795	3718
7877	13797	3716
7878	13799	3714
7879	13800	3712
7880	13802	3711
7881	13803	3709
7882	13805	3707
7883	13806	3705
7884	13808	3703
7885	13810	3702
7886	13811	3700
7887	13813	3698
7888	13815	3696
7889	13816	3694
7890	13818	3693
7891	13820	3691
7892	13821	3689
7893	13823	3687
7894	13824	3686
7895	13826	3684
7896	13827	3682
7897	13829	3680
7898	13831	3678
7899	13832	3677
7900	13834	3675
7901	13836	3673
7902	13837	3671
7903	13839	3669
7904	13841	3668
7905	13842	3666
7906	13844	3664
7907	13845	3662
7908	13847	3661
7909	13849	3659
7910	13850	3657
7911	13852	3655
7912	13853	3653
7913	13855	3652
7914	13857	3650
7915	13859	3648
7916	13860	3646
7917	13862	3645
7918	13863	3643
7919	13865	3641
7920	13867	3639
7921	13868	3637
7922	13870	3636
7923	13872	3634
7924	13873	3632
7925	13875	3630
7926	13877	3629
7927	13878	3627
7928	13880	3625
7929	13882	3623
7930	13883	3621
7931	13885	3620
7932	13887	3618
7933	13889	3616
7934	13890	3614
7935	13892	3613
7936	13893	3611
7937	13895	3609
7938	13897	3607
7939	13898	3605
7940	13900	3604
7941	13902	3602
7942	13904	3600
